edate,countryname,partyname,partyabbrev,total,voteper,uncoded,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,eyear,label
1946-11-10,France,French Section of the Workers' International,SIFO,464,17.872,13,2,0,0,0,8,8,22,0,0,0,6,8,0,0,15,0,14,0,80,2,3,18,7,0,0,1,21,0,11,23,10,15,7,0,0,0,21,18,27,0,34,0,0,1,9,0,0,4,4,0,22,0,13,2,11,4,1946,SIFO:1946
1946-11-10,France,Radical Socialist Party,RRRS,187,12.401,28,2,0,0,0,0,5,2,0,0,0,17,2,1,5,0,0,1,2,51,10,0,4,0,0,0,0,2,0,0,5,0,0,6,0,0,0,0,4,2,0,15,0,9,0,0,0,0,7,0,0,1,0,0,4,0,2,1946,RRRS:1946
1946-11-10,France,Popular Republican Movement,MRP,287,26.341,77,0,0,0,0,0,0,1,0,0,0,44,9,3,12,0,0,0,2,51,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,7,0,40,1,17,0,0,6,0,0,4,0,2,5,0,0,1946,MRP:1946
1946-11-10,France,Rally for the French People - Gaullists,RPF,116,1.628,2,13,0,3,14,0,2,5,2,6,0,2,2,0,6,0,1,0,0,17,2,2,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,0,6,0,4,0,5,0,3,0,0,2,0,0,0,3,0,5,1946,RPF:1946
1946-11-10,France,Republican Party of Liberty - Conservatives,PRL,365,12.839,38,18,0,1,25,0,2,10,0,0,0,21,4,0,0,0,0,3,0,27,20,0,9,0,0,0,0,15,0,6,25,0,0,16,0,0,0,7,6,9,0,16,0,9,0,28,0,0,4,0,0,6,0,13,17,1,9,1946,PRL:1946
1951-06-17,France,French Communist Party,PCF,308,26.434,11,0,0,2,0,22,24,7,0,33,0,14,6,0,0,0,0,0,3,82,0,0,3,0,0,1,0,8,0,2,0,2,3,0,0,0,0,1,21,11,0,5,0,0,10,0,0,0,0,0,0,9,0,12,12,3,1,1951,PCF:1951
1951-06-17,France,French Section of the Workers' International,SIFO,173,14.349,5,40,0,2,0,2,11,12,5,0,0,7,5,1,2,1,0,0,0,21,0,0,1,1,0,0,0,3,0,5,3,3,3,0,0,0,0,0,7,6,0,5,0,0,3,0,0,0,0,0,0,5,0,3,2,4,5,1951,SIFO:1951
1951-06-17,France,Radical Socialist Party,RRRS,131,9.868,12,2,0,1,0,0,4,3,2,0,0,6,2,0,3,1,0,0,3,24,4,3,2,1,0,0,0,3,0,2,4,0,0,3,0,0,0,0,4,4,0,10,0,4,0,3,0,0,2,0,0,0,0,7,3,0,5,1951,RRRS:1951
1951-06-17,France,Popular Republican Movement,MRP,216.5,12.388,33,4,0,1,1,0,4,1,6,1,0,19,9,1,6,1,0,1,1,29,2,1,3,1,0,0,0,6,2,4,3,1,0,3,0,0,0,1,5,5,0,8,0,17,0,15,0,0,4,0,0,4,0,5,3,1,2,1951,MRP:1951
1951-06-17,France,Rally for the French People - Gaullists,RPF,116,21.567,2,13,0,3,14,0,2,5,2,6,0,2,2,0,6,0,1,0,0,17,2,2,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,0,6,0,4,0,5,0,3,0,0,2,0,0,0,3,0,5,1951,RPF:1951
1951-06-17,France,National Centre of Independents and Peasants - Conservatives,CNIP,303.5,13.89,26,18,0,0,12,2,2,9,0,0,0,10,5,0,3,9,0,3,0,31,11,6,4,1,0,1,0,17,2,7,15,0,0,18,0,0,0,4,5,5,3,9,0,9,0,19,0,5,2,1,0,4,0,14,8,2,5,1951,CNIP:1951
1956-01-02,France,French Communist Party,PCF,353,25.659,3,2,0,6,0,3,21,0,0,9,1,6,2,0,7,0,0,0,0,97,0,0,13,0,0,0,0,0,0,0,3,1,1,0,0,0,0,2,15,28,0,12,0,0,59,6,1,0,0,0,0,19,0,4,2,0,30,1956,PCF:1956
1956-01-02,France,French Section of the Workers' International,SIFO,246,15.111,7,16,0,0,0,3,8,8,6,0,0,9,11,0,4,1,0,1,1,8,0,1,18,8,0,0,5,7,1,8,4,5,9,0,0,0,0,2,22,24,0,24,0,0,1,0,0,0,0,2,0,6,0,5,4,3,4,1956,SIFO:1956
1956-01-02,France,Radical Socialist Party,RRRS,75,15.018,2,2,0,1,0,0,3,3,2,0,0,0,2,0,2,1,0,0,3,7,1,3,1,1,0,0,0,3,0,2,3,0,0,1,0,0,0,0,3,4,0,6,0,1,0,3,0,0,0,0,0,0,0,8,2,0,5,1956,RRRS:1956
1956-01-02,France,Popular Republican Movement,MRP,146,11.011,6,6,0,2,2,0,5,1,8,1,0,3,7,0,2,1,0,1,1,13,3,2,4,2,0,0,0,8,3,5,3,1,0,4,0,0,0,2,5,6,0,7,0,2,0,12,0,0,2,0,0,3,0,6,2,2,3,1956,MRP:1956
1956-01-02,France,Rally for the French People - Gaullists,RPF,191,3.92,2,19,0,2,14,0,3,4,2,11,2,6,6,8,5,1,1,1,0,20,3,4,3,4,0,2,0,3,1,5,4,0,0,2,0,0,0,2,5,0,0,8,0,7,0,6,0,2,2,1,2,2,0,2,3,1,8,1956,RPF:1956
1956-01-02,France,National Centre of Independents and Peasants - Conservatives,CNIP,242,15.159,17,17,0,0,2,3,2,7,0,0,0,2,5,0,4,14,0,2,0,31,5,9,1,1,0,2,0,17,3,7,7,0,0,18,0,0,0,1,4,2,4,3,0,9,0,11,0,8,0,2,0,3,0,13,1,3,2,1956,CNIP:1956
1956-01-02,France,Union for the Defence of Traders and Artisans - Poujadists,UDCA,219,11.558,22,27,0,0,0,0,0,0,0,12,0,6,10,1,2,0,0,1,22,53,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,1,11,2,0,0,3,0,0,7,0,4,13,0,7,1956,UDCA:1956
1958-11-23,France,French Communist Party,PCF,72,18.886,0,3,2,6,0,5,7,0,0,2,0,3,4,0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,2,2,4,0,0,0,0,2,0,3,0,2,0,0,2,0,0,0,0,0,0,5,0,2,2,2,3,1958,PCF:1958
1958-11-23,France,French Section of the Workers' International,SIFO,46,15.476,0,4,0,0,0,3,7,2,2,0,0,2,3,9,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1958,SIFO:1958
1958-11-23,France,Radical Socialist Party,RRRS,50,9.651,0,2,0,0,0,0,0,0,4,0,0,1,2,3,1,0,0,0,0,1,0,2,0,0,0,0,0,8,0,0,3,0,0,5,0,0,0,0,6,4,0,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1958,RRRS:1958
1958-11-23,France,Popular Republican Movement,MRP,159,11.09,0,5,0,0,0,0,0,0,4,0,0,0,3,2,0,6,0,1,0,1,1,7,1,0,0,0,0,2,0,0,7,0,0,3,0,0,0,8,9,13,0,19,0,3,0,0,0,0,0,2,0,1,0,15,16,7,23,1958,MRP:1958
1958-11-23,France,Union for the New Republic - Gaullists,UNR,266,20.638,0,23,0,0,8,0,5,0,0,16,7,12,13,22,0,4,0,4,0,17,3,7,5,11,0,6,0,5,0,8,12,0,0,5,0,0,0,2,12,0,0,8,0,11,0,4,0,0,6,3,0,5,0,6,2,3,11,1958,UNR:1958
1958-11-23,France,National Centre of Independents and Peasants - Conservatives,CNIP,243,19.964,0,7,4,0,3,0,3,3,2,0,0,17,14,20,0,17,0,3,1,9,10,12,4,3,0,2,0,7,0,8,7,0,0,6,0,0,0,1,7,3,0,7,0,12,0,2,0,0,2,2,0,6,0,11,13,2,13,1958,CNIP:1958
1962-11-18,France,French Communist Party,PCF,149,21.875,0,0,0,1,0,5,3,0,0,0,10,8,13,0,7,3,0,1,3,3,0,0,3,1,0,2,0,2,0,5,5,6,3,0,0,0,1,4,14,8,0,5,0,0,6,0,0,0,0,0,2,14,0,4,2,2,3,1962,PCF:1962
1962-11-18,France,French Section of the Workers' International,SIFO,113,12.432,0,3,0,5,0,3,7,5,5,0,0,5,4,2,0,2,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,5,0,0,0,0,0,3,9,12,0,9,0,0,0,0,0,0,0,1,0,7,0,4,2,5,6,1962,SIFO:1962
1962-11-18,France,Radical Socialist Party,RRRS,198,7.421,0,6,0,2,4,7,0,1,7,30,0,0,14,7,3,9,14,0,2,0,2,5,10,2,4,0,0,4,2,0,3,8,0,0,0,0,2,3,0,3,2,18,0,4,0,0,0,1,2,0,0,2,0,5,7,0,3,1962,RRRS:1962
1962-11-18,France,Popular Republican Movement,MRP,90,7.875,0,1,0,0,0,0,0,4,4,10,0,0,8,5,0,7,0,2,0,0,1,7,0,2,0,0,1,4,0,0,0,0,0,1,0,0,0,0,9,6,0,0,3,0,0,0,0,0,0,4,0,1,0,2,0,0,8,1962,MRP:1962
1962-11-18,France,Union for the New Republic - Gaullists,UNR,374,33.696,0,9,0,6,10,0,9,5,3,17,6,16,21,16,0,5,0,7,0,20,7,18,12,7,0,3,3,14,3,16,17,2,0,5,0,0,1,3,14,13,0,10,0,14,0,8,0,9,10,0,0,12,0,7,5,6,5,1962,UNR:1962
1962-11-18,France,National Centre of Independents and Peasants - Conservatives,CNIP,156,11.515,0,10,0,0,0,2,2,3,6,0,0,12,7,2,6,8,0,2,0,3,9,6,2,2,0,3,1,5,0,3,4,0,0,6,0,0,1,2,7,4,0,5,0,9,0,0,0,1,2,0,0,3,0,7,4,4,3,1962,CNIP:1962
1967-03-05,France,French Communist Party,PCF,94,22.506,0,0,0,1,0,5,4,1,0,0,1,0,3,0,2,2,0,0,0,0,0,1,5,1,0,1,0,5,0,1,3,3,4,0,0,0,1,3,5,9,0,6,0,0,7,0,0,1,0,1,0,6,0,2,1,1,8,1967,PCF:1967
1967-03-05,France,French Section of the Workers' International,SIFO,134,11.37,0,0,0,1,0,6,6,7,4,0,0,6,5,2,6,8,2,2,1,0,0,2,3,4,0,1,1,0,0,2,4,4,0,0,0,0,0,3,10,11,0,8,0,0,3,0,0,0,0,0,0,6,0,5,3,1,7,1967,SIFO:1967
1967-03-05,France,Radical Socialist Party,RRRS,134,7.53,0,0,0,1,0,6,6,7,4,0,0,6,5,2,6,8,2,2,1,0,0,2,3,4,0,1,1,0,0,2,4,4,0,0,0,0,0,3,10,11,0,8,0,0,3,0,0,0,0,0,0,6,0,5,3,1,7,1967,RRRS:1967
1967-03-05,France,Democratic Centre,CD,42,14.093,0,3,0,0,0,0,0,3,5,0,0,1,4,2,1,4,0,0,2,0,3,2,1,0,0,0,0,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1967,CD:1967
1967-03-05,France,Democratic Union of the Fifth Republic - Gaulists,UD-Ve,65,32.953,0,4,0,1,6,0,6,0,0,6,0,0,1,4,0,0,0,0,3,0,0,2,2,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,3,1967,UD-Ve:1967
1967-03-05,France,National Centre of Independents and Peasants - Conservatives,CNIP,156,3.26,0,10,0,0,0,2,2,3,6,0,0,12,7,2,6,8,0,2,0,3,9,6,2,2,0,3,1,5,0,3,4,0,0,6,0,0,1,2,7,4,0,5,0,9,0,0,0,1,2,0,0,3,0,7,4,4,3,1967,CNIP:1967
1968-06-23,France,French Communist Party,PCF,126,20.024,0,0,0,3,0,4,5,0,0,3,4,3,7,0,4,1,0,2,2,1,0,0,3,2,0,0,0,2,0,0,3,4,8,1,0,0,2,3,11,10,0,6,0,0,4,0,0,0,0,1,0,11,0,5,2,3,6,1968,PCF:1968
1968-06-23,France,French Section of the Workers' International,SIFO,59,9.86,0,0,0,0,0,2,4,4,0,0,0,2,3,0,0,2,0,0,0,0,0,0,3,2,0,0,2,0,0,0,2,1,1,0,0,0,0,3,4,5,0,1,0,0,3,0,4,0,0,0,0,3,0,1,2,1,4,1968,SIFO:1968
1968-06-23,France,Radical Socialist Party,RRRS,59,6.67,0,0,0,0,0,2,4,4,0,0,0,2,3,0,0,2,0,0,0,0,0,0,3,2,0,0,2,0,0,0,2,1,1,0,0,0,0,3,4,5,0,1,0,0,3,0,4,0,0,0,0,3,0,1,2,1,4,1968,RRRS:1968
1968-06-23,France,Progress and Modern Democracy,PDM,48,10.471,0,0,0,6,0,1,1,4,2,0,0,2,2,2,0,0,0,1,0,2,0,1,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,0,2,1,0,0,0,3,0,3,0,0,0,0,0,0,0,1,2,1,0,1968,PDM:1968
1968-06-23,France,Union for the Defence of the Republic - Gaullists,UDR,51,38.029,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,0,0,0,0,7,0,2,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,2,0,1,0,0,1,0,0,2,0,0,0,1968,UDR:1968
1968-06-23,France,National Centre of Independents and Peasants - Conservatives,CNIP,156,1.94,0,10,0,0,0,2,2,3,6,0,0,12,7,2,6,8,0,2,0,3,9,6,2,2,0,3,1,5,0,3,4,0,0,6,0,0,1,2,7,4,0,5,0,9,0,0,0,1,2,0,0,3,0,7,4,4,3,1968,CNIP:1968
1973-03-04,France,French Communist Party,PCF,242,21.41,0,0,0,3,6,0,8,0,0,8,5,4,18,1,5,2,0,0,2,2,0,0,14,4,0,0,1,4,2,2,3,9,10,1,0,0,3,5,16,12,0,5,0,0,10,3,0,4,0,0,4,15,0,10,5,16,20,1973,PCF:1973
1973-03-04,France,Socialist Party,PS,246,19.103,0,1,2,2,0,6,6,4,5,0,1,10,29,4,6,10,0,0,4,1,1,3,9,10,0,1,0,3,2,2,7,12,5,0,0,0,3,0,17,12,0,15,0,0,12,0,0,0,0,8,0,10,0,5,3,7,8,1973,PS:1973
1973-03-04,France,"Centre, Democracy and Progress",CDP,48,3.85,0,0,0,6,0,1,1,4,2,0,0,2,2,2,0,0,0,1,0,2,0,1,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,0,2,1,0,0,0,3,0,3,0,0,0,0,0,0,0,1,2,1,0,1973,CDP:1973
1973-03-04,France,Reformers’ Movement,MR,111,13.3,0,2,0,0,0,1,0,2,13,0,0,4,4,0,0,13,0,2,0,0,2,5,2,2,0,0,0,2,0,0,9,0,0,1,0,0,2,1,10,8,0,4,0,0,0,0,0,0,2,0,0,4,0,6,2,2,6,1973,MR:1973
1973-03-04,France,Union of Democrats for the Republic - Gaullists,UDR,127,25.966,0,0,0,0,3,0,2,2,0,3,0,7,8,3,0,2,0,2,0,11,2,4,2,1,0,0,0,4,0,7,6,0,0,2,0,0,3,4,7,6,0,4,0,6,0,0,0,3,0,0,0,4,0,7,3,2,7,1973,UDR:1973
1973-03-04,France,National Centre of Independents and Peasants - Conservatives,CNIP,156,3.41,0,10,0,0,0,2,2,3,6,0,0,12,7,2,6,8,0,2,0,3,9,6,2,2,0,3,1,5,0,3,4,0,0,6,0,0,1,2,7,4,0,5,0,9,0,0,0,1,2,0,0,3,0,7,4,4,3,1973,CNIP:1973
1978-03-12,France,French Communist Party,PCF,254,20.612,0,0,0,4,5,1,9,0,0,10,4,5,8,0,7,2,0,2,5,3,0,0,12,10,0,0,0,4,4,3,6,20,8,0,0,0,4,4,22,12,0,10,0,0,15,0,0,0,0,0,2,21,0,8,4,14,6,1978,PCF:1978
1978-03-12,France,Socialist Party,PS,250,22.789,0,2,0,3,0,6,8,0,6,0,2,14,27,2,5,8,0,2,2,1,4,3,10,12,0,2,0,4,2,2,6,12,6,1,0,0,4,4,16,13,0,14,0,0,10,0,0,0,0,8,1,10,0,4,4,6,4,1978,PS:1978
1978-03-12,France,Rally for the Republic - Gaullists,RPR,146,22.835,0,4,0,1,6,0,4,1,2,6,2,10,5,5,0,0,0,1,0,4,6,5,4,4,0,0,2,7,0,2,0,0,0,4,0,0,1,2,8,6,0,4,0,4,0,4,0,3,6,0,2,2,0,4,4,4,7,1978,RPR:1978
1978-03-12,France,National Centre of Independents and Peasants - Conservatives,CNIP,156,1.87,0,10,0,0,0,2,2,3,6,0,0,12,7,2,6,8,0,2,0,3,9,6,2,2,0,3,1,5,0,3,4,0,0,6,0,0,1,2,7,4,0,5,0,9,0,0,0,1,2,0,0,3,0,7,4,4,3,1978,CNIP:1978
1978-03-12,France,Union for French Democracy,UDF,55,22.017,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,1,0,1,2,0,0,0,2,0,1,3,3,2,0,0,11,0,0,3,3,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1978,UDF:1978
1981-06-14,France,French Communist Party,PCF,84,16.126,0,1,1,0,0,1,3,1,0,0,0,2,6,0,0,2,0,1,1,1,0,4,3,0,0,3,0,1,2,1,2,5,5,0,0,0,1,2,9,3,0,2,0,2,0,0,0,1,0,0,0,5,0,2,2,3,6,1981,PCF:1981
1981-06-14,France,Socialist Party,PS,132,36.57,0,3,0,2,1,3,3,3,3,2,0,6,8,0,9,11,0,0,0,0,0,1,5,1,0,0,0,1,2,2,1,1,7,0,0,0,0,10,7,3,0,5,0,0,6,0,3,0,0,2,0,2,0,2,1,7,3,1981,PS:1981
1981-06-14,France,Union for a New Majority - Gaullists/Conservatives,NA,112,21.242,0,2,0,0,3,0,0,1,0,0,0,7,6,1,0,2,0,1,0,2,7,5,0,0,0,0,1,5,1,5,3,0,0,5,0,0,1,2,7,12,0,5,0,4,0,0,0,1,6,2,0,1,0,5,3,1,5,1981,NA:1981
1981-06-14,France,Union for a New Majority - Conservatives/Gaullists,NA,112,2.72,0,2,0,0,3,0,0,1,0,0,0,7,6,1,0,2,0,1,0,2,7,5,0,0,0,0,1,5,1,5,3,0,0,5,0,0,1,2,7,12,0,5,0,4,0,0,0,1,6,2,0,1,0,5,3,1,5,1981,NA:1981
1981-06-14,France,Union for French Democracy,UDF,55,18.945,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,1,0,1,2,0,0,0,2,0,1,3,3,2,0,0,11,0,0,3,3,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1981,UDF:1981
1986-03-16,France,French Communist Party,PCF,119,9.688,0,0,1,0,0,1,3,5,0,1,1,5,7,0,2,2,0,1,2,0,0,5,3,1,0,2,0,5,2,1,2,8,2,0,0,0,1,2,15,7,0,4,0,1,0,0,1,3,3,3,0,5,0,2,2,2,5,1986,PCF:1986
1986-03-16,France,Socialist Party,PS,82,31.299,0,2,0,0,2,0,2,3,4,0,0,8,3,0,0,3,0,0,0,0,0,2,2,2,0,0,0,2,0,5,3,1,3,0,0,0,1,1,10,5,0,3,0,1,0,0,0,2,4,1,0,2,0,0,1,1,3,1986,PS:1986
1986-03-16,France,Union for a New Majority - Gaullists/Conservatives,NA,79,26.843,0,2,0,0,2,0,0,1,3,0,0,6,1,0,1,2,0,0,0,1,10,4,1,0,0,0,0,3,0,2,5,0,0,6,0,0,1,2,2,3,0,2,0,3,0,1,0,5,2,2,0,0,0,1,1,1,3,1986,NA:1986
1986-03-16,France,Union for a New Majority - Conservatives/Gaullists,NA,112,1.92,0,2,0,0,3,0,0,1,0,0,0,7,6,1,0,2,0,1,0,2,7,5,0,0,0,0,1,5,1,5,3,0,0,5,0,0,1,2,7,12,0,5,0,4,0,0,0,1,6,2,0,1,0,5,3,1,5,1986,NA:1986
1986-03-16,France,Union for French Democracy,UDF,55,15.829,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,1,0,1,2,0,0,0,2,0,1,3,3,2,0,0,11,0,0,3,3,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1986,UDF:1986
1986-03-16,France,National Front,FN,670,9.828,195,5,2,0,18,0,0,14,15,3,6,18,11,3,0,16,1,32,8,13,53,5,0,0,0,2,2,5,0,3,6,0,0,0,0,0,10,9,5,0,8,9,2,31,6,54,0,28,10,0,27,11,7,2,4,0,11,1986,FN:1986
1988-06-05,France,French Communist Party,PCF,55,11.175,0,0,0,0,0,0,2,1,0,0,0,2,2,0,1,1,0,1,1,0,0,2,2,0,0,2,0,1,1,0,1,2,1,0,0,0,1,1,5,2,0,2,0,1,0,1,0,3,1,3,0,5,0,2,1,1,3,1988,PCF:1988
1988-06-05,France,Socialist Party,PS,118,36.557,0,2,0,0,2,0,4,2,6,0,0,4,7,1,0,3,0,2,0,0,1,5,2,2,0,0,0,3,0,5,3,1,2,1,0,0,2,3,15,7,0,7,0,2,0,0,0,0,4,2,0,2,0,2,5,6,3,1988,PS:1988
1988-06-05,France,Union for a New Majority - Gaullists/Conservatives,NA,47,19.076,0,1,0,0,1,0,1,0,5,0,0,2,1,2,0,1,0,0,0,0,5,2,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,3,4,0,2,0,0,0,1,0,0,4,0,0,0,0,2,0,2,2,1988,NA:1988
1988-06-05,France,Union for a New Majority - Conservatives/Gaullists,NA,112,2.73,0,2,0,0,3,0,0,1,0,0,0,7,6,1,0,2,0,1,0,2,7,5,0,0,0,0,1,5,1,5,3,0,0,5,0,0,1,2,7,12,0,5,0,4,0,0,0,1,6,2,0,1,0,5,3,1,5,1988,NA:1988
1988-06-05,France,Union for French Democracy,UDF,55,18.574,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,1,0,1,2,0,0,0,2,0,1,3,3,2,0,0,11,0,0,3,3,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1988,UDF:1988
1988-06-05,France,National Front,FN,372.5,9.788,62,1,1,0,15,0,0,4,4,8,4,12,13,1,0,4,0,9,5,4,20,9,2,0,0,10,1,1,0,1,2,0,0,2,0,0,18,3,1,0,5,3,1,41,2,42,0,30,3,0,8,3,4,8,1,0,6,1988,FN:1988
1993-03-21,France,The Greens,Les Verts,65,7.84,10,0,0,1,0,1,1,3,0,0,0,2,3,0,0,3,0,0,0,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2,4,5,0,3,0,0,1,0,0,0,0,0,0,1,0,2,2,0,3,1993,Les Verts:1993
1993-03-21,France,French Communist Party,PCF,147,9.14,10,0,0,3,1,2,5,4,1,0,2,6,4,1,0,3,1,2,0,3,0,1,3,2,1,3,1,6,8,2,3,18,2,0,0,0,0,2,10,12,0,4,0,0,0,0,0,1,0,0,0,8,0,4,2,4,2,1993,PCF:1993
1993-03-21,France,Socialist Party,PS,125,19.04,8,0,0,1,1,0,4,4,4,0,0,5,6,1,0,4,0,3,0,2,1,2,3,3,0,0,1,4,6,6,2,3,0,1,0,0,4,2,8,11,0,6,0,0,0,0,0,1,1,0,0,4,0,4,2,4,3,1993,PS:1993
1993-03-21,France,Union for French Democracy,UDF,55,19.62,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,1,0,1,2,0,0,0,2,0,1,3,3,2,0,0,11,0,0,3,3,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1993,UDF:1993
1993-03-21,France,Rally for the Republic,RPR,127,20.24,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,5,1,3,5,3,4,0,1,2,0,3,8,7,4,7,0,4,0,0,4,3,6,7,0,6,0,3,0,2,0,1,0,0,0,0,0,6,1,5,4,1993,RPR:1993
1993-03-21,France,National Front,FN,372.5,12.68,62,1,1,0,15,0,0,4,4,8,4,12,13,1,0,4,0,9,5,4,20,9,2,0,0,10,1,1,0,1,2,0,0,2,0,0,18,3,1,0,5,3,1,41,2,42,0,30,3,0,8,3,4,8,1,0,6,1993,FN:1993
1997-05-25,France,The Greens,Les Verts,48,3.592,5,0,0,0,0,1,1,1,7,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1997,Les Verts:1997
1997-05-25,France,Ecology Generation,GE,123,2.674,18,0,0,0,0,0,1,2,5,0,1,7,10,0,0,5,0,3,6,1,3,5,3,1,1,0,0,0,1,0,0,0,0,0,0,0,17,2,6,4,0,3,0,4,0,2,0,1,1,0,0,0,0,9,0,0,1,1997,GE:1997
1997-05-25,France,French Communist Party,PCF,70,9.901,8,0,0,1,0,1,3,0,0,0,3,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6,0,0,1,5,0,0,0,2,1,10,8,0,2,0,0,0,0,0,3,0,0,0,3,0,2,0,3,0,1997,PCF:1997
1997-05-25,France,Socialist Party,PS,143,25.484,16,5,0,1,0,0,1,1,17,0,0,6,13,0,0,0,0,3,0,0,0,6,2,0,0,0,0,0,4,1,4,0,3,0,0,0,6,4,17,6,1,10,0,0,0,0,0,5,0,0,0,0,0,5,0,3,3,1997,PS:1997
1997-05-25,France,Union for French Democracy,UDF,61,14.689,6,1,0,0,0,0,1,1,3,0,0,5,3,0,0,3,0,2,0,0,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,1,5,3,1,5,0,0,0,1,0,3,1,0,0,0,0,1,0,2,2,1997,UDF:1997
1997-05-25,France,Rally for the Republic,RPR,61,16.801,6,1,0,0,0,0,1,1,3,0,0,5,3,0,0,3,0,2,0,0,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,1,5,3,1,5,0,0,0,1,0,3,1,0,0,0,0,1,0,2,2,1997,RPR:1997
1997-05-25,France,National Front,FN,75,14.932,3,0,0,0,4,0,0,0,0,3,1,3,4,0,0,0,0,0,1,0,2,3,1,0,0,4,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,13,0,11,0,9,0,0,0,0,1,3,0,0,1,1997,FN:1997
2002-06-09,France,The Greens,Les Verts,266,4.44,0,0,0,1,0,0,0,5,3,0,0,7,26,14,0,14,0,1,0,0,0,5,5,3,3,0,0,1,0,0,7,0,0,0,0,0,55,0,30,17,0,9,1,0,0,0,0,9,12,4,0,15,0,6,0,10,3,2002,Les Verts:2002
2002-06-09,France,French Communist Party,PCF,80,4.91,0,0,0,0,0,0,2,3,6,3,0,0,7,2,0,1,0,5,0,0,0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,11,9,0,1,0,0,0,0,0,2,4,0,0,6,0,0,0,1,5,2002,PCF:2002
2002-06-09,France,Socialist Party,PS,348,25.29,0,2,0,2,0,0,2,11,9,0,1,1,4,15,0,14,0,13,2,0,0,7,7,1,4,0,0,3,1,5,14,0,3,0,0,1,2,8,44,38,0,35,0,1,0,5,0,24,11,5,0,17,0,2,0,13,21,2002,PS:2002
2002-06-09,France,Union for French Democracy,UDF,347,4.79,0,5,0,0,0,0,0,12,33,0,0,17,14,5,0,26,0,21,0,0,0,13,0,0,7,2,0,0,0,0,19,0,0,0,0,0,17,30,5,19,5,18,0,2,0,19,0,25,8,3,0,4,0,5,0,9,4,2002,UDF:2002
2002-06-09,France,Union for the Presidential Majority,UMP,213,33.37,0,1,0,1,0,0,0,3,4,0,0,2,8,4,0,11,1,10,0,2,0,3,3,6,1,0,0,0,0,8,3,0,0,0,0,0,7,1,7,23,0,20,0,0,0,2,0,40,2,2,0,10,0,1,0,8,19,2002,UMP:2002
2002-06-09,France,National Front,FN,312,11.12,0,13,0,0,17,0,3,4,0,9,5,8,5,3,5,4,1,1,4,4,8,10,7,1,2,22,0,0,0,0,8,0,0,1,0,12,17,13,2,5,5,6,1,26,0,27,0,31,0,0,6,1,0,12,0,2,1,2002,FN:2002
